Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"It's time to treat exercise in pregnancy as therapy.","/pubmed/30554145","Davies G, Artal R.","Br J Sports Med. 2019 Jan;53(2):81. doi: 10.1136/bjsports-2018-100360. Epub 2018 Dec 15. No abstract available. ","Br J Sports Med.  2019","PubMed","citation","PMID:30554145","pubmed","30554145","create date:2018/12/17 | first author:Davies G",
"New IOC Certificate in Drugs in Sport supports healthcare professionals to lead on effective clinical drug use and doping prevention in athletes.","/pubmed/30504487","Stuart M, Mottram D.","Br J Sports Med. 2019 Jan;53(1):48-49. doi: 10.1136/bjsports-2018-100178. Epub 2018 Dec 1. No abstract available. ","Br J Sports Med.  2019","PubMed","citation","PMID:30504487","pubmed","30504487","create date:2018/12/07 | first author:Stuart M",
"Time-to-event analysis for sports injury research part 2: time-varying outcomes.","/pubmed/30413427","Nielsen RO, Bertelsen ML, Ramskov D, Møller M, Hulme A, Theisen D, Finch CF, Fortington LV, Mansournia MA, Parner ET.","Br J Sports Med. 2019 Jan;53(1):70-78. doi: 10.1136/bjsports-2018-100000. Epub 2018 Nov 9.","Br J Sports Med.  2019","PubMed","citation","PMID:30413427 | PMCID:PMC6317441","pubmed","30413427","create date:2018/11/11 | first author:Nielsen RO",
"Time-to-event analysis for sports injury research part 1: time-varying exposures.","/pubmed/30413422","Nielsen RO, Bertelsen ML, Ramskov D, Møller M, Hulme A, Theisen D, Finch CF, Fortington LV, Mansournia MA, Parner ET.","Br J Sports Med. 2019 Jan;53(1):61-68. doi: 10.1136/bjsports-2018-099408. Epub 2018 Nov 9.","Br J Sports Med.  2019","PubMed","citation","PMID:30413422 | PMCID:PMC6317442","pubmed","30413422","create date:2018/11/11 | first author:Nielsen RO",
"Infographic. The Adductor Strengthening Programme prevents groin problems among male football players.","/pubmed/30377176","Harøy J, Pope D, Clarsen B, Wiger EG, Øyen MG, Serner A, Thorborg K, Hölmich P, Andersen TE, Bahr R.","Br J Sports Med. 2019 Jan;53(1):45-46. doi: 10.1136/bjsports-2018-099993. Epub 2018 Oct 30. No abstract available. ","Br J Sports Med.  2019","PubMed","citation","PMID:30377176","pubmed","30377176","create date:2018/11/01 | first author:Harøy J",
"Cardiovascular screening in Olympic athletes: time to achieve a uniform standard.","/pubmed/30377175","Pelliccia A, Drezner JA.","Br J Sports Med. 2019 Jan;53(1):1-2. doi: 10.1136/bjsports-2018-099795. Epub 2018 Oct 30. No abstract available. ","Br J Sports Med.  2019","PubMed","citation","PMID:30377175","pubmed","30377175","create date:2018/11/01 | first author:Pelliccia A",
"Systematic review of musculoskeletal injuries in professional golfers.","/pubmed/30366967","Robinson PG, Murray IR, Duckworth AD, Hawkes R, Glover D, Tilley NR, Hillman R, Oliver CW, Murray AD.","Br J Sports Med. 2019 Jan;53(1):13-18. doi: 10.1136/bjsports-2018-099572. Epub 2018 Oct 26.","Br J Sports Med.  2019","PubMed","citation","PMID:30366967","pubmed","30366967","create date:2018/10/28 | first author:Robinson PG",
"Impact of prenatal exercise on maternal harms, labour and delivery outcomes: a systematic review and meta-analysis.","/pubmed/30337349","Davenport MH, Ruchat SM, Sobierajski F, Poitras VJ, Gray CE, Yoo C, Skow RJ, Jaramillo Garcia A, Barrowman N, Meah VL, Nagpal TS, Riske L, James M, Nuspl M, Weeks A, Marchand AA, Slater LG, Adamo KB, Davies GA, Barakat R, Mottola MF.","Br J Sports Med. 2019 Jan;53(2):99-107. doi: 10.1136/bjsports-2018-099821. Epub 2018 Oct 18. Review.","Br J Sports Med.  2019","PubMed","citation","PMID:30337349","pubmed","30337349","create date:2018/10/20 | first author:Davenport MH",
"Is supine exercise associated with adverse maternal and fetal outcomes? A systematic review.","/pubmed/30337348","Mottola MF, Nagpal TS, Bgeginski R, Davenport MH, Poitras VJ, Gray CE, Davies GA, Adamo KB, Slater LG, Barrowman N, Barakat R, Ruchat SM.","Br J Sports Med. 2019 Jan;53(2):82-89. doi: 10.1136/bjsports-2018-099919. Epub 2018 Oct 18. Review.","Br J Sports Med.  2019","PubMed","citation","PMID:30337348","pubmed","30337348","create date:2018/10/20 | first author:Mottola MF",
"Effects of prenatal exercise on incidence of congenital anomalies and hyperthermia: a systematic review and meta-analysis.","/pubmed/30337347","Davenport MH, Yoo C, Mottola MF, Poitras VJ, Jaramillo Garcia A, Gray CE, Barrowman N, Davies GA, Kathol A, Skow RJ, Meah VL, Riske L, Sobierajski F, James M, Nagpal TS, Marchand AA, Slater LG, Adamo KB, Barakat R, Ruchat SM.","Br J Sports Med. 2019 Jan;53(2):116-123. doi: 10.1136/bjsports-2018-099653. Epub 2018 Oct 18. Review.","Br J Sports Med.  2019","PubMed","citation","PMID:30337347","pubmed","30337347","create date:2018/10/20 | first author:Davenport MH",
