Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"A Simple Method to Quantify the V[Combining Dot Above]O2 Mean Response Time of Ramp-Incremental Exercise.","/pubmed/30601794","Iannetta D, Murias JM, Keir DA.","Med Sci Sports Exerc. 2018 Dec 27. doi: 10.1249/MSS.0000000000001880. [Epub ahead of print]","Med Sci Sports Exerc.  2018","PubMed","citation","PMID:30601794","pubmed","30601794","create date:2019/01/03 | first author:Iannetta D",
"Employing Machine Learning to Predict Lower Extremity Injury in U.S. Special Forces.","/pubmed/30601793","Connaboy C, Eagle SR, Johnson C, Flanagan S, Mi Q, Nindl BC.","Med Sci Sports Exerc. 2018 Dec 27. doi: 10.1249/MSS.0000000000001881. [Epub ahead of print]","Med Sci Sports Exerc.  2018","PubMed","citation","PMID:30601793","pubmed","30601793","create date:2019/01/03 | first author:Connaboy C",
"Ischemic Preconditioning, O2 Kinetics, and Performance in Normoxia and Hypoxia.","/pubmed/30601792","Wiggins CC, Constantini K, Paris HL, Mickleborough TD, Chapman RF.","Med Sci Sports Exerc. 2018 Dec 27. doi: 10.1249/MSS.0000000000001882. [Epub ahead of print]","Med Sci Sports Exerc.  2018","PubMed","citation","PMID:30601792","pubmed","30601792","create date:2019/01/03 | first author:Wiggins CC",
"The Utility of fNIRS for Measuring Cortical Activity during Cycling-Exercise.","/pubmed/30570587","Tempest GD, Reiss AL.","Med Sci Sports Exerc. 2018 Dec 18. doi: 10.1249/MSS.0000000000001875. [Epub ahead of print]","Med Sci Sports Exerc.  2018","PubMed","citation","PMID:30570587","pubmed","30570587","create date:2018/12/21 | first author:Tempest GD",
"Physical Activity and Sedentary Behavior among US Hispanic/Latino Youth: The SOL Youth Study.","/pubmed/30570586","Evenson KR, Arredondo EM, Carnethon MR, Delamater AM, Gallo LC, Isasi CR, Perreira KM, Foti SA, Van Horn L, Vidot DC, Sotres-Alvarez D.","Med Sci Sports Exerc. 2018 Dec 18. doi: 10.1249/MSS.0000000000001871. [Epub ahead of print]","Med Sci Sports Exerc.  2018","PubMed","citation","PMID:30570586","pubmed","30570586","create date:2018/12/21 | first author:Evenson KR",
"The Transcriptional Signature of a Runner's High.","/pubmed/30557194","Hicks SD, Jacob P, Perez O, Baffuto M, Gagnon Z, Middleton FA.","Med Sci Sports Exerc. 2018 Dec 14. doi: 10.1249/MSS.0000000000001865. [Epub ahead of print]","Med Sci Sports Exerc.  2018","PubMed","citation","PMID:30557194","pubmed","30557194","create date:2018/12/18 | first author:Hicks SD",
"Effect of Endurance Training on Hemoglobin Mass and V˙O2max in Male Adolescent Athletes.","/pubmed/30557193","Steiner T, Maier T, Wehrlin JP.","Med Sci Sports Exerc. 2018 Dec 14. doi: 10.1249/MSS.0000000000001867. [Epub ahead of print]","Med Sci Sports Exerc.  2018","PubMed","citation","PMID:30557193","pubmed","30557193","create date:2018/12/18 | first author:Steiner T",
"Contribution of High School Sport Participation to Young Adult Bone Strength.","/pubmed/30557192","Ward RC, Janz KF, Letuchy EM, Peterson C, Levy SM.","Med Sci Sports Exerc. 2018 Dec 14. doi: 10.1249/MSS.0000000000001870. [Epub ahead of print]","Med Sci Sports Exerc.  2018","PubMed","citation","PMID:30557192","pubmed","30557192","create date:2018/12/18 | first author:Ward RC",
"Which Cut-offs for Secondary V[Combining Dot Above]O2max Criteria Are Robust to Diurnal Variations?","/pubmed/30550515","Knaier R, Niemeyer M, Wagner J, Infanger D, Hinrichs T, Klenk C, Frutig S, Cajochen C, Schmidt-Trucksäss A.","Med Sci Sports Exerc. 2018 Dec 13. doi: 10.1249/MSS.0000000000001869. [Epub ahead of print]","Med Sci Sports Exerc.  2018","PubMed","citation","PMID:30550515","pubmed","30550515","create date:2018/12/15 | first author:Knaier R",
"Acute Effects of Exercise Intensity on Insulin Sensitivity under Energy Balance.","/pubmed/30550514","Fisher G, Gower BA, Ovalle F, Behrens CE, Hunter GR.","Med Sci Sports Exerc. 2018 Dec 13. doi: 10.1249/MSS.0000000000001872. [Epub ahead of print]","Med Sci Sports Exerc.  2018","PubMed","citation","PMID:30550514","pubmed","30550514","create date:2018/12/15 | first author:Fisher G",
"ACSM PRE-PARTICIPATION HEALTH SCREENING GUIDELINES: A UK UNIVERSITY COHORT PERSPECTIVE.","/pubmed/30540678","Price OJ, Tsakirides C, Gray M, Stavropoulos-Kalinoglou A.","Med Sci Sports Exerc. 2018 Dec 11. doi: 10.1249/MSS.0000000000001868. [Epub ahead of print]","Med Sci Sports Exerc.  2018","PubMed","citation","PMID:30540678","pubmed","30540678","create date:2018/12/13 | first author:Price OJ",
"Acute High-Intensity Interval Exercise in Multiple Sclerosis with Mobility Disability.","/pubmed/30531291","Hubbard EA, Motl RW, Fernhall B.","Med Sci Sports Exerc. 2018 Dec 7. doi: 10.1249/MSS.0000000000001866. [Epub ahead of print]","Med Sci Sports Exerc.  2018","PubMed","citation","PMID:30531291","pubmed","30531291","create date:2018/12/12 | first author:Hubbard EA",
