Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Professional Athletes Are Not at a Higher Risk of Infections After Anterior Cruciate Ligament Reconstruction: Incidence of Septic Arthritis, Additional Costs, and Clinical Outcomes From the French Prospective Anterior Cruciate Ligament Study (FAST) Cohort.","/pubmed/30481480","Bohu Y, Klouche S, Herman S, de Pamphilis O, Gerometta A, Lefevre N.","Am J Sports Med. 2019 Jan;47(1):104-111. doi: 10.1177/0363546518810527. Epub 2018 Nov 27.","Am J Sports Med.  2019","PubMed","citation","PMID:30481480","pubmed","30481480","create date:2018/11/28 | first author:Bohu Y",
"Predictors of 5-Year Citation Rate in the Orthopaedic Sports Medicine Literature.","/pubmed/30481045","Movassagi K, Kunze KN, Beck EC, Fu MC, Nho SJ.","Am J Sports Med. 2019 Jan;47(1):206-211. doi: 10.1177/0363546518810504. Epub 2018 Nov 27.","Am J Sports Med.  2019","PubMed","citation","PMID:30481045","pubmed","30481045","create date:2018/11/28 | first author:Movassagi K",
"Outcomes With a Focus on Return to Play for Revision Ulnar Collateral Ligament Surgery Among Elite-Level Baseball Players: A Systematic Review.","/pubmed/30597124","Glogovac G, Grawe BM.","Am J Sports Med. 2018 Dec 31:363546518816960. doi: 10.1177/0363546518816960. [Epub ahead of print]","Am J Sports Med.  2018","PubMed","citation","PMID:30597124","pubmed","30597124","create date:2019/01/01 | first author:Glogovac G",
"Effects of Ultra-Purified Alginate Gel Implantation on Meniscal Defects in Rabbits.","/pubmed/30597120","Kim W, Onodera T, Kondo E, Kawaguchi Y, Terkawi MA, Baba R, Hontani K, Joutoku Z, Matsubara S, Homan K, Hishimura R, Iwasaki N.","Am J Sports Med. 2018 Dec 31:363546518816690. doi: 10.1177/0363546518816690. [Epub ahead of print]","Am J Sports Med.  2018","PubMed","citation","PMID:30597120","pubmed","30597120","create date:2019/01/01 | first author:Kim W",
"Hip Joint Torsional Loading Before and After Cam Femoroacetabular Impingement Surgery.","/pubmed/30596529","Ng KCG, El Daou H, Bankes MJK, Rodriguez Y Baena F, Jeffers JRT.","Am J Sports Med. 2018 Dec 31:363546518815159. doi: 10.1177/0363546518815159. [Epub ahead of print]","Am J Sports Med.  2018","PubMed","citation","PMID:30596529","pubmed","30596529","create date:2019/01/01 | first author:Ng KCG",
"Superior Capsule Reconstruction for Reinforcement of Arthroscopic Rotator Cuff Repair Improves Cuff Integrity.","/pubmed/30596519","Mihata T, Lee TQ, Hasegawa A, Fukunishi K, Kawakami T, Fujisawa Y, Ohue M, Doi M, Neo M.","Am J Sports Med. 2018 Dec 31:363546518816689. doi: 10.1177/0363546518816689. [Epub ahead of print]","Am J Sports Med.  2018","PubMed","citation","PMID:30596519","pubmed","30596519","create date:2019/01/01 | first author:Mihata T",
"Comparison of Clinical and Radiographic Outcomes of Vertical Simple Stitch Versus Modified Mason-Allen Stitch in Arthroscopic Bankart Repairs: A Prospective Randomized Controlled Study.","/pubmed/30596511","Park JY, Chung SW, Lee JS, Oh KS, Lee JH.","Am J Sports Med. 2018 Dec 31:363546518816679. doi: 10.1177/0363546518816679. [Epub ahead of print]","Am J Sports Med.  2018","PubMed","citation","PMID:30596511","pubmed","30596511","create date:2019/01/01 | first author:Park JY",
"Effect of Penalty Minute Rule Change on Injuries and Game Disqualification Penalties in High School Ice Hockey.","/pubmed/30571140","Kriz PK, Staffa SJ, Zurakowski D, MacAskill M, Kirchberg T, Robert K, Baird J, Lockhart G.","Am J Sports Med. 2018 Dec 20:363546518815886. doi: 10.1177/0363546518815886. [Epub ahead of print]","Am J Sports Med.  2018","PubMed","citation","PMID:30571140","pubmed","30571140","create date:2018/12/21 | first author:Kriz PK",
"The Role of Calcaneofibular Ligament Injury in Ankle Instability: Implications for Surgical Management.","/pubmed/30571138","Hunt KJ, Pereira H, Kelley J, Anderson N, Fuld R, Baldini T, Kumparatana P, D'Hooghe P.","Am J Sports Med. 2018 Dec 20:363546518815160. doi: 10.1177/0363546518815160. [Epub ahead of print]","Am J Sports Med.  2018","PubMed","citation","PMID:30571138","pubmed","30571138","create date:2018/12/21 | first author:Hunt KJ",
"Adductor Canal Block Versus Femoral Nerve Block for Pain Control After Anterior Cruciate Ligament Reconstruction: A Prospective Randomized Trial.","/pubmed/30557034","Lynch JR, Okoroha KR, Lizzio V, Yu CC, Jildeh TR, Moutzouros V.","Am J Sports Med. 2018 Dec 17:363546518815874. doi: 10.1177/0363546518815874. [Epub ahead of print]","Am J Sports Med.  2018","PubMed","citation","PMID:30557034","pubmed","30557034","create date:2018/12/18 | first author:Lynch JR",
