Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Cycling and cardiovascular disease risk factors including body composition, blood lipids and cardiorespiratory fitness analysed as continuous variables: Part 2-systematic review with meta-analysis.","/pubmed/31151938","Nordengen S, Andersen LB, Solbraa AK, Riiser A.","Br J Sports Med. 2019 May 31. pii: bjsports-2018-099778. doi: 10.1136/bjsports-2018-099778. [Epub ahead of print] Review.","Br J Sports Med.  2019","PubMed","citation","PMID:31151938","pubmed","31151938","create date:2019/06/04 | first author:Nordengen S",
"Cycling is associated with a lower incidence of cardiovascular diseases and death: Part 1 - systematic review of cohort studies with meta-analysis.","/pubmed/31151937","Nordengen S, Andersen LB, Solbraa AK, Riiser A.","Br J Sports Med. 2019 May 31. pii: bjsports-2018-099099. doi: 10.1136/bjsports-2018-099099. [Epub ahead of print] Review.","Br J Sports Med.  2019","PubMed","citation","PMID:31151937","pubmed","31151937","create date:2019/06/04 | first author:Nordengen S",
"Brief in-play cooling breaks reduce thermal strain during football in hot conditions.","/pubmed/31151878","Chalmers S, Siegler J, Lovell R, Lynch G, Gregson W, Marshall P, Jay O.","J Sci Med Sport. 2019 May 4. pii: S1440-2440(18)31272-6. doi: 10.1016/j.jsams.2019.04.009. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31151878","pubmed","31151878","create date:2019/06/04 | first author:Chalmers S",
"Effectiveness of Mouthguards for the Prevention of Orofacial Injuries and Concussions in Sports: Systematic Review and Meta-Analysis.","/pubmed/31148073","Knapik JJ, Hoedebecke BL, Rogers GG, Sharp MA, Marshall SW.","Sports Med. 2019 May 30. doi: 10.1007/s40279-019-01121-w. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31148073","pubmed","31148073","create date:2019/05/31 | first author:Knapik JJ",
"Your Personal Motivator is with You: A Systematic Review of Mobile Phone Applications Aiming at Increasing Physical Activity.","/pubmed/31144235","Hosseinpour M, Terlutter R.","Sports Med. 2019 May 29. doi: 10.1007/s40279-019-01128-3. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31144235","pubmed","31144235","create date:2019/05/31 | first author:Hosseinpour M",
"Measuring only hop distance during single leg hop testing is insufficient to detect deficits in knee function after ACL reconstruction: a systematic review and meta-analysis.","/pubmed/31142471","Kotsifaki A, Korakakis V, Whiteley R, Van Rossom S, Jonkers I.","Br J Sports Med. 2019 May 29. pii: bjsports-2018-099918. doi: 10.1136/bjsports-2018-099918. [Epub ahead of print] Review.","Br J Sports Med.  2019","PubMed","citation","PMID:31142471","pubmed","31142471","create date:2019/05/31 | first author:Kotsifaki A",
"Effects of plyometric training on jumping, sprint performance and lower body muscle strength in healthy adults: A systematic review and meta-analyses.","/pubmed/31136014","Oxfeldt M, Overgaard K, Hvid LG, Dalgas U.","Scand J Med Sci Sports. 2019 May 28. doi: 10.1111/sms.13487. [Epub ahead of print] Review.","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31136014","pubmed","31136014","create date:2019/05/29 | first author:Oxfeldt M",
"Coach knowledge in talent identification: A systematic review and meta-synthesis.","/pubmed/31133481","Roberts AH, Greenwood DA, Stanley M, Humberstone C, Iredale F, Raynor A.","J Sci Med Sport. 2019 May 17. pii: S1440-2440(18)31273-8. doi: 10.1016/j.jsams.2019.05.008. [Epub ahead of print] Review.","J Sci Med Sport.  2019","PubMed","citation","PMID:31133481","pubmed","31133481","create date:2019/05/28 | first author:Roberts AH",
"Hypertensive disorders of pregnancy and cardiometabolic outcomes in childhood: A systematic review.","/pubmed/31132891","Jansen MA, Pluymen LP, Dalmeijer GW, Groenhof TKJ, Uiterwaal CS, Smit HA, van Rossem L.","Eur J Prev Cardiol. 2019 May 27:2047487319852716. doi: 10.1177/2047487319852716. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31132891","pubmed","31132891","create date:2019/05/28 | first author:Jansen MA",
"Acute high-intensity football games can improve children's inhibitory control & neurophysiological measures of attention.","/pubmed/31125468","Rasmussen Lind R, Beck MM, Wikman J, Malarski K, Krustrup P, Lundbye-Jensen J, Sparre Geertsen S.","Scand J Med Sci Sports. 2019 May 24. doi: 10.1111/sms.13485. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31125468","pubmed","31125468","create date:2019/05/28 | first author:Rasmussen Lind R",
