Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Repeated muscle glycogen supercompensation with four days' recovery between exhaustive exercise.","/pubmed/30940441","Doering TM, Cox GR, Areta JL, Coffey VG.","J Sci Med Sport. 2019 Mar 23. pii: S1440-2440(18)31226-X. doi: 10.1016/j.jsams.2019.03.009. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:30940441","pubmed","30940441","create date:2019/04/04 | first author:Doering TM",
"High-Frequency Stimulation on Skeletal Muscle Maintenance in Female Cachectic Mice.","/pubmed/30933004","Sato S, Gao S, Puppa MJ, Kostek MC, Wilson LB, Carson JA.","Med Sci Sports Exerc. 2019 Mar 30. doi: 10.1249/MSS.0000000000001991. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:30933004","pubmed","30933004","create date:2019/04/02 | first author:Sato S",
"Injury prevention strategies specific to pre-elite athletes competing in Olympic and professional sports - A systematic review.","/pubmed/30930142","Smyth EA, Newman P, Waddington G, Weissensteiner JR, Drew MK.","J Sci Med Sport. 2019 Mar 12. pii: S1440-2440(18)30325-6. doi: 10.1016/j.jsams.2019.03.002. [Epub ahead of print] Review.","J Sci Med Sport.  2019","PubMed","citation","PMID:30930142","pubmed","30930142","create date:2019/04/02 | first author:Smyth EA",
"Assessment of maximal fat oxidation during exercise: a systematic review.","/pubmed/30929281","Amaro-Gahete FJ, Sanchez-Delgado G, Jurado-Fasoli L, De-la-O A, Castillo MJ, Helge JW, Ruiz JR.","Scand J Med Sci Sports. 2019 Mar 31. doi: 10.1111/sms.13424. [Epub ahead of print] Review.","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:30929281","pubmed","30929281","create date:2019/04/01 | first author:Amaro-Gahete FJ",
"Wake up and smell the coffee: caffeine supplementation and exercise performance-an umbrella review of 21 published meta-analyses.","/pubmed/30926628","Grgic J, Grgic I, Pickering C, Schoenfeld BJ, Bishop DJ, Pedisic Z.","Br J Sports Med. 2019 Mar 29. pii: bjsports-2018-100278. doi: 10.1136/bjsports-2018-100278. [Epub ahead of print] Review.","Br J Sports Med.  2019","PubMed","citation","PMID:30926628","pubmed","30926628","create date:2019/03/31 | first author:Grgic J",
"Research Note: Adaptive trials.","/pubmed/30926398","Marsh JA, Schultz A, Saville BR, Berry SM, Snelling TL.","J Physiother. 2019 Mar 26. pii: S1836-9553(19)30017-7. doi: 10.1016/j.jphys.2019.02.004. [Epub ahead of print] No abstract available. ","J Physiother.  2019","PubMed","citation","PMID:30926398","pubmed","30926398","create date:2019/03/31 | first author:Marsh JA",
"Weightlifting Overhead Pressing Derivatives: A Review of the Literature.","/pubmed/30924081","Soriano MA, Suchomel TJ, Comfort P.","Sports Med. 2019 Mar 28. doi: 10.1007/s40279-019-01096-8. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:30924081","pubmed","30924081","create date:2019/03/30 | first author:Soriano MA",
"Results from a natural experiment: initial neighbourhood investments do not change objectively-assessed physical activity, psychological distress or perceptions of the neighbourhood.","/pubmed/30917831","Dubowitz T, Ghosh Dastidar M, Richardson AS, Colabianchi N, Beckman R, Hunter GP, Sloan JC, Nugroho AK, Collins RL.","Int J Behav Nutr Phys Act. 2019 Mar 27;16(1):29. doi: 10.1186/s12966-019-0793-6.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:30917831","pubmed","30917831","create date:2019/03/29 | first author:Dubowitz T",
"Beep Test Performance Is Influenced by 30 Minutes of Cognitive Work.","/pubmed/30913161","MacMahon C, Hawkins Z, Schücker L.","Med Sci Sports Exerc. 2019 Mar 19. doi: 10.1249/MSS.0000000000001982. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:30913161","pubmed","30913161","create date:2019/03/27 | first author:MacMahon C",
"Standardizing Analytic Methods and Reporting in Activity Monitor Validation Studies.","/pubmed/30913159","Welk GJ, Bai Y, Lee JM, Godino J, Saint-Maurice PF, Carr L.","Med Sci Sports Exerc. 2019 Mar 19. doi: 10.1249/MSS.0000000000001966. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:30913159","pubmed","30913159","create date:2019/03/27 | first author:Welk GJ",
"Massage therapy slightly decreased pain intensity after habitual running, but had no effect on fatigue, mood or physical performance: a randomised trial.","/pubmed/30910569","Bender PU, Luz CMD, Feldkircher JM, Nunes GS.","J Physiother. 2019 Mar 22. pii: S1836-9553(19)30019-0. doi: 10.1016/j.jphys.2019.02.006. [Epub ahead of print]","J Physiother.  2019","PubMed","citation","PMID:30910569","pubmed","30910569","create date:2019/03/27 | first author:Bender PU",
"Parental smoking and the risk of congenital heart defects in offspring: An updated meta-analysis of observational studies.","/pubmed/30905164","Zhao L, Chen L, Yang T, Wang L, Wang T, Zhang S, Chen L, Ye Z, Zheng Z, Qin J.","Eur J Prev Cardiol. 2019 Mar 23:2047487319831367. doi: 10.1177/2047487319831367. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:30905164","pubmed","30905164","create date:2019/03/25 | first author:Zhao L",
"What is the Evidence for and Validity of Return-to-Sport Testing after Anterior Cruciate Ligament Reconstruction Surgery? A Systematic Review and Meta-Analysis.","/pubmed/30905035","Webster KE, Hewett TE.","Sports Med. 2019 Mar 23. doi: 10.1007/s40279-019-01093-x. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:30905035","pubmed","30905035","create date:2019/03/25 | first author:Webster KE",
