Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Using cooperative networks to analyse behaviour in professional Australian Football.","/pubmed/31582289","Sheehan WB, Tribolet R, Watsford ML, Novak AR, Rennie MJ, Fransen J.","J Sci Med Sport. 2019 Sep 20. pii: S1440-2440(19)30486-4. doi: 10.1016/j.jsams.2019.09.012. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31582289","pubmed","31582289","create date:2019/10/05 | first author:Sheehan WB",
"A Systematic Review of Collective Tactical Behaviours in Football Using Positional Data.","/pubmed/31571155","Low B, Coutinho D, Gonçalves B, Rein R, Memmert D, Sampaio J.","Sports Med. 2019 Sep 30. doi: 10.1007/s40279-019-01194-7. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31571155","pubmed","31571155","create date:2019/10/02 | first author:Low B",
"Adverse events of exercise therapy in randomised controlled trials: a systematic review and meta-analysis.","/pubmed/31563884","Niemeijer A, Lund H, Stafne SN, Ipsen T, Goldschmidt CL, Jørgensen CT, Juhl CB.","Br J Sports Med. 2019 Sep 28. pii: bjsports-2018-100461. doi: 10.1136/bjsports-2018-100461. [Epub ahead of print] Review.","Br J Sports Med.  2019","PubMed","citation","PMID:31563884","pubmed","31563884","create date:2019/09/30 | first author:Niemeijer A",
"Towards better evidence-informed global action: lessons learnt from the Lancet series and recent developments in physical activity and public health.","/pubmed/31562122","Ding D, Ramirez Varela A, Bauman AE, Ekelund U, Lee IM, Heath G, Katzmarzyk PT, Reis R, Pratt M.","Br J Sports Med. 2019 Sep 27. pii: bjsports-2019-101001. doi: 10.1136/bjsports-2019-101001. [Epub ahead of print] Review.","Br J Sports Med.  2019","PubMed","citation","PMID:31562122","pubmed","31562122","create date:2019/09/29 | first author:Ding D",
"Strength and Power Training in Rehabilitation: Underpinning Principles and Practical Strategies to Return Athletes to High Performance.","/pubmed/31559567","Maestroni L, Read P, Bishop C, Turner A.","Sports Med. 2019 Sep 26. doi: 10.1007/s40279-019-01195-6. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31559567","pubmed","31559567","create date:2019/09/29 | first author:Maestroni L",
"Potential Implications of Blood Flow Restriction Exercise on Vascular Health: A Brief Review.","/pubmed/31559565","da Cunha Nascimento D, Schoenfeld BJ, Prestes J.","Sports Med. 2019 Sep 26. doi: 10.1007/s40279-019-01196-5. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31559565","pubmed","31559565","create date:2019/09/29 | first author:da Cunha Nascimento D",
"Effects of Exercise Intervention on Health-Related Physical Fitness and Blood Pressure in Preschool Children: A Systematic Review and Meta-Analysis of Randomized Controlled Trials.","/pubmed/31556009","García-Hermoso A, Alonso-Martinez AM, Ramírez-Vélez R, Izquierdo M.","Sports Med. 2019 Sep 25. doi: 10.1007/s40279-019-01191-w. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31556009","pubmed","31556009","create date:2019/09/27 | first author:García-Hermoso A",
"Effects of Interrupting Prolonged Sitting with Physical Activity Breaks on Blood Glucose, Insulin and Triacylglycerol Measures: A Systematic Review and Meta-analysis.","/pubmed/31552570","Loh R, Stamatakis E, Folkerts D, Allgrove JE, Moir HJ.","Sports Med. 2019 Sep 24. doi: 10.1007/s40279-019-01183-w. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31552570","pubmed","31552570","create date:2019/09/26 | first author:Loh R",
"Device-measured light-intensity physical activity and mortality: A meta-analysis.","/pubmed/31545531","Ku PW, Hamer M, Liao Y, Hsueh MC, Chen LJ.","Scand J Med Sci Sports. 2019 Sep 23. doi: 10.1111/sms.13557. [Epub ahead of print] Review.","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31545531","pubmed","31545531","create date:2019/09/24 | first author:Ku PW",
"Exercise as Medicine for Mental and Substance Use Disorders: A Meta-review of the Benefits for Neuropsychiatric and Cognitive Outcomes.","/pubmed/31541410","Ashdown-Franks G, Firth J, Carney R, Carvalho AF, Hallgren M, Koyanagi A, Rosenbaum S, Schuch FB, Smith L, Solmi M, Vancampfort D, Stubbs B.","Sports Med. 2019 Sep 20. doi: 10.1007/s40279-019-01187-6. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31541410","pubmed","31541410","create date:2019/09/22 | first author:Ashdown-Franks G",
