Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Eighty-two per cent of male professional football (soccer) players return to play at the previous level two seasons after Achilles tendon rupture treated with surgical repair.","/pubmed/31362925","Grassi A, Rossi G, D'Hooghe P, Aujla R, Mosca M, Samuelsson K, Zaffagnini S.","Br J Sports Med. 2019 Jul 30. pii: bjsports-2019-100556. doi: 10.1136/bjsports-2019-100556. [Epub ahead of print]","Br J Sports Med.  2019","PubMed","citation","PMID:31362925","pubmed","31362925","create date:2019/08/01 | first author:Grassi A",
"Factors Associated with Persistently High Muscular Power from Childhood to Adulthood.","/pubmed/31361713","Fraser BJ, Blizzard L, Cleland V, Schmidt MD, Smith KJ, Gall SL, Dwyer T, Venn AJ, Magnussen CG.","Med Sci Sports Exerc. 2019 Jul 29. doi: 10.1249/MSS.0000000000002108. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31361713","pubmed","31361713","create date:2019/07/31 | first author:Fraser BJ",
"Determining the Sites of Neural Adaptations to Resistance Training: A Systematic Review and Meta-Analysis.","/pubmed/31359349","Siddique U, Rahman S, Frazer AK, Howatson G, Kidgell DJ.","Sports Med. 2019 Jul 29. doi: 10.1007/s40279-019-01152-3. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31359349","pubmed","31359349","create date:2019/07/31 | first author:Siddique U",
"Efficacy of lipid-lowering therapy beyond statins to prevent cardiovascular events: a meta-analysis.","/pubmed/31357886","Dykun I, Mincu R, Hendricks S, Balcer B, Totzeck M, Rassaf T, Mahabadi AA.","Eur J Prev Cardiol. 2019 Jul 29:2047487319866992. doi: 10.1177/2047487319866992. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31357886","pubmed","31357886","create date:2019/07/31 | first author:Dykun I",
"Why exercise may be beneficial in concussion rehabilitation: A cellular perspective.","/pubmed/31349959","Dech RT, Bishop SA, Neary JP.","J Sci Med Sport. 2019 Jul 2. pii: S1440-2440(18)30867-3. doi: 10.1016/j.jsams.2019.06.007. [Epub ahead of print] Review.","J Sci Med Sport.  2019","PubMed","citation","PMID:31349959","pubmed","31349959","create date:2019/07/28 | first author:Dech RT",
"Social cohesion and peer acceptance predict student-athletes' attitudes toward health-risk behaviors: A within- and between-group investigation.","/pubmed/31349958","Graupensperger S, Benson AJ, Bray BC, Evans MB.","J Sci Med Sport. 2019 Jul 13. pii: S1440-2440(18)31093-4. doi: 10.1016/j.jsams.2019.07.003. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31349958","pubmed","31349958","create date:2019/07/28 | first author:Graupensperger S",
"Renin-angiotensin blockade after aortic valve replacement: A review based on current literature.","/pubmed/31349777","Malik AH, Shetty SS, Yandrapalli S, Accaoui RE.","Eur J Prev Cardiol. 2019 Jul 26:2047487319865949. doi: 10.1177/2047487319865949. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31349777","pubmed","31349777","create date:2019/07/28 | first author:Malik AH",
"Meta-analysis of antithrombotic therapy with new oral anticoagulants in patients with atrial fibrillation after percutaneous coronary intervention.","/pubmed/31349774","Siddiqi R, Yamani N, Alnaimat S, Khurshid A, Siddiqui S, Khan MS, Khan SU.","Eur J Prev Cardiol. 2019 Jul 26:2047487319865048. doi: 10.1177/2047487319865048. [Epub ahead of print] No abstract available. ","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31349774","pubmed","31349774","create date:2019/07/28 | first author:Siddiqi R",
"Predictors of Unsuccessful Nonoperative Management of Capitellar Osteochondritis Dissecans.","/pubmed/31348868","Funakoshi T, Furushima K, Miyamoto A, Kusano H, Horiuchi Y, Itoh Y.","Am J Sports Med. 2019 Jul 26:363546519863349. doi: 10.1177/0363546519863349. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31348868","pubmed","31348868","create date:2019/07/28 | first author:Funakoshi T",
"Correlation of Single Assessment Numerical Evaluation Score for Sport and Activities of Daily Living to Modified Harris Hip Score and Hip Outcome Score in Patients Undergoing Arthroscopic Hip Surgery.","/pubmed/31348867","Lau BC, Scribani M, Lassiter T, Wittstein J.","Am J Sports Med. 2019 Jul 26:363546519863411. doi: 10.1177/0363546519863411. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31348867","pubmed","31348867","create date:2019/07/28 | first author:Lau BC",
"Relative Effort while Walking Is Higher among Women Who Are Obese, and Older Women.","/pubmed/31343522","Koushyar H, Anderson DE, Nussbaum MA, Madigan ML.","Med Sci Sports Exerc. 2019 Jul 19. doi: 10.1249/MSS.0000000000002093. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31343522","pubmed","31343522","create date:2019/07/26 | first author:Koushyar H",
"Muscle Glycogen Content during Endurance Training under Low Energy Availability.","/pubmed/31343520","Kojima C, Ishibashi A, Tanabe Y, Iwayama K, Kamei A, Takahashi H, Goto K.","Med Sci Sports Exerc. 2019 Jul 19. doi: 10.1249/MSS.0000000000002098. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31343520","pubmed","31343520","create date:2019/07/26 | first author:Kojima C",
"Acute Soy Supplementation Improves 20-km Time Trial Performance, Power, and Speed.","/pubmed/31343517","Seeley AD, Jacobs KA, Signorile JF.","Med Sci Sports Exerc. 2019 Jul 19. doi: 10.1249/MSS.0000000000002102. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31343517","pubmed","31343517","create date:2019/07/26 | first author:Seeley AD",
"Cooling during exercise enhances performances, but the cooled body areas matter: A systematic review with meta-analyses.","/pubmed/31340407","Douzi W, Dugué B, Vinches L, Al Sayed C, Hallé S, Bosquet L, Dupuy O.","Scand J Med Sci Sports. 2019 Jul 24. doi: 10.1111/sms.13521. [Epub ahead of print] Review.","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31340407","pubmed","31340407","create date:2019/07/25 | first author:Douzi W",
"Comprehensive mechanical power analysis in sprint running acceleration.","/pubmed/31340080","Pavei G, Zamparo P, Fujii N, Otsu T, Numazu N, Minetti AE, Monte A.","Scand J Med Sci Sports. 2019 Jul 24. doi: 10.1111/sms.13520. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31340080","pubmed","31340080","create date:2019/07/25 | first author:Pavei G",
"Association Between a Rule Change to Reduce Home Plate Collisions and Mild Traumatic Brain Injury and Other Injuries in Professional Baseball Players.","/pubmed/31336057","Green G, D'Angelo J, Coyles J, Penny I, Golfinos JG, Valadka A.","Am J Sports Med. 2019 Jul 23:363546519861525. doi: 10.1177/0363546519861525. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31336057","pubmed","31336057","create date:2019/07/25 | first author:Green G",
"Comment on: ""Incidence, Severity, Aetiology and Prevention of Sports Injuries: A Review of Concepts"".","/pubmed/31332710","Chandran A, Nedimyer AK, Register-Mihalik JK, DiPietro L, Kerr ZY.","Sports Med. 2019 Jul 22. doi: 10.1007/s40279-019-01154-1. [Epub ahead of print] No abstract available. ","Sports Med.  2019","PubMed","citation","PMID:31332710","pubmed","31332710","create date:2019/07/25 | first author:Chandran A",
"Concussed athletes walk slower than non-concussed athletes during cognitive-motor dual-task assessments but not during single-task assessments 2 months after sports concussion: a systematic review and meta-analysis using individual participant data.","/pubmed/31331944","Büttner F, Howell DR, Ardern CL, Doherty C, Blake C, Ryan J, Catena R, Chou LS, Fino P, Rochefort C, Sveistrup H, Parker T, Delahunt E.","Br J Sports Med. 2019 Jul 22. pii: bjsports-2018-100164. doi: 10.1136/bjsports-2018-100164. [Epub ahead of print] Review.","Br J Sports Med.  2019","PubMed","citation","PMID:31331944","pubmed","31331944","create date:2019/07/25 | first author:Büttner F",
"Glucocorticoids in elite sport: current status, controversies and innovative management strategies-a narrative review.","/pubmed/31326919","Vernec A, Slack A, Harcourt PR, Budgett R, Duclos M, Kinahan A, Mjøsund K, Strasburger CJ.","Br J Sports Med. 2019 Jul 20. pii: bjsports-2018-100196. doi: 10.1136/bjsports-2018-100196. [Epub ahead of print] Review.","Br J Sports Med.  2019","PubMed","citation","PMID:31326919","pubmed","31326919","create date:2019/07/22 | first author:Vernec A",
