Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Data-informed Intervention Improves Football Technique and Reduces Head Impacts.","/pubmed/31269008","Champagne AA, DiStefano V, Boulanger MM, Magee B, Coverdale NS, Gallucci D, Guskiewicz K, Cook DJ.","Med Sci Sports Exerc. 2019 Jun 20. doi: 10.1249/MSS.0000000000002046. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31269008","pubmed","31269008","create date:2019/07/04 | first author:Champagne AA",
"High-Intensity Interval Training is Feasible in Women at High Risk for Breast Cancer.","/pubmed/31269007","Coletta AM, Brewster AM, Chen M, Li Y, Bevers TB, Basen-Engquist K, Gilchrist SC.","Med Sci Sports Exerc. 2019 Jun 20. doi: 10.1249/MSS.0000000000002048. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31269007","pubmed","31269007","create date:2019/07/04 | first author:Coletta AM",
"Motor Strategies Learned during Pain Are Sustained upon Pain-free Re-exposure to Task.","/pubmed/31261214","Salomoni SE, Marinovic W, Carroll TJ, Hodges PW.","Med Sci Sports Exerc. 2019 Jun 27. doi: 10.1249/MSS.0000000000002059. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31261214","pubmed","31261214","create date:2019/07/02 | first author:Salomoni SE",
"A Method to Stop Analyzing Random Error and Start Analyzing Differential Responders to Exercise.","/pubmed/31254258","Dankel SJ, Loenneke JP.","Sports Med. 2019 Jun 28. doi: 10.1007/s40279-019-01147-0. [Epub ahead of print]","Sports Med.  2019","PubMed","citation","PMID:31254258","pubmed","31254258","create date:2019/06/30 | first author:Dankel SJ",
"Outcomes and Patient Satisfaction With Arthroscopic Partial Meniscectomy for Degenerative and Traumatic Tears in Middle-Aged Patients With No or Mild Osteoarthritis.","/pubmed/31251689","Lizaur-Utrilla A, Miralles-Muñoz FA, Gonzalez-Parreño S, Lopez-Prats FA.","Am J Sports Med. 2019 Jun 28:363546519857589. doi: 10.1177/0363546519857589. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31251689","pubmed","31251689","create date:2019/06/30 | first author:Lizaur-Utrilla A",
"Lateral Meniscal Allograft Transplantation With Bone Block and Suture-Only Techniques Partially Restores Knee Kinematics and Forces.","/pubmed/31251657","Novaretti JV, Lian J, Sheean AJ, Chan CK, Wang JH, Cohen M, Debski RE, Musahl V.","Am J Sports Med. 2019 Jun 28:363546519858085. doi: 10.1177/0363546519858085. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31251657","pubmed","31251657","create date:2019/06/30 | first author:Novaretti JV",
"Estimated Cardiorespiratory Fitness and Risk of Atrial Fibrillation: The HUNT Study.","/pubmed/31246716","Garnvik LE, Malmo V, Janszky I, Wisløff U, Loennechen JP, Nes BM.","Med Sci Sports Exerc. 2019 Jun 25. doi: 10.1249/MSS.0000000000002074. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31246716","pubmed","31246716","create date:2019/06/28 | first author:Garnvik LE",
"Cytokine and Sclerostin Response to High-Intensity Interval Running versus Cycling.","/pubmed/31246713","Kouvelioti R, Kurgan N, Falk B, Ward WE, Josse AR, Klentrou P.","Med Sci Sports Exerc. 2019 Jun 25. doi: 10.1249/MSS.0000000000002076. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31246713","pubmed","31246713","create date:2019/06/28 | first author:Kouvelioti R",
"The Use of Particulated Juvenile Allograft Cartilage for the Repair of Porcine Articular Cartilage Defects.","/pubmed/31246493","Ao Y, Li Z, You Q, Zhang C, Yang L, Duan X.","Am J Sports Med. 2019 Jun 27:363546519856346. doi: 10.1177/0363546519856346. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31246493","pubmed","31246493","create date:2019/06/28 | first author:Ao Y",
"Epidemiology of elite sprint kayak injuries: A 3-year prospective study.","/pubmed/31239203","Toohey LA, Drew MK, Bullock N, Caling B, Fortington LV, Finch CF, Cook JL.","J Sci Med Sport. 2019 Jun 13. pii: S1440-2440(18)30475-4. doi: 10.1016/j.jsams.2019.06.002. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31239203","pubmed","31239203","create date:2019/06/27 | first author:Toohey LA",
"Eat, play, live: a randomized controlled trial within a natural experiment examining the role of nutrition policy and capacity building in improving food environments in recreation and sport facilities.","/pubmed/31238919","Olstad DL, Raine KD, Prowse RJL, Tomlin D, Kirk SF, McIsaac JD, Mâsse LC, Caswell MS, Hanning RM, Milford T, Naylor PJ.","Int J Behav Nutr Phys Act. 2019 Jun 25;16(1):51. doi: 10.1186/s12966-019-0811-8.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31238919","pubmed","31238919","create date:2019/06/27 | first author:Olstad DL",
"Sports injury and illness incidence in the PyeongChang 2018 Olympic Winter Games: a prospective study of 2914 athletes from 92 countries.","/pubmed/31235615","Soligard T, Palmer D, Steffen K, Lopes AD, Grant ME, Kim D, Lee SY, Salmina N, Toresdahl BG, Chang JY, Budgett R, Engebretsen L.","Br J Sports Med. 2019 Jun 23. pii: bjsports-2018-100236. doi: 10.1136/bjsports-2018-100236. [Epub ahead of print]","Br J Sports Med.  2019","PubMed","citation","PMID:31235615","pubmed","31235615","create date:2019/06/27 | first author:Soligard T",
