Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"The Addition of Hip Arthroscopy to Periacetabular Osteotomy Does Not Increase Complication Rates: A Prospective Case Series.","/pubmed/30730756","Sabbag CM, Nepple JJ, Pascual-Garrido C, Lalchandani GR, Clohisy JC, Sierra RJ.","Am J Sports Med. 2019 Mar;47(3):543-551. doi: 10.1177/0363546518820528. Epub 2019 Feb 7.","Am J Sports Med.  2019","PubMed","citation","PMID:30730756","pubmed","30730756","create date:2019/02/08 | first author:Sabbag CM",
"Ankle Lateral Ligament Augmentation Versus the Modified Broström-Gould Procedure: A 5-Year Randomized Controlled Trial.","/pubmed/30699039","Porter M, Shadbolt B, Ye X, Stuart R.","Am J Sports Med. 2019 Mar;47(3):659-666. doi: 10.1177/0363546518820529. Epub 2019 Jan 30.","Am J Sports Med.  2019","PubMed","citation","PMID:30699039","pubmed","30699039","create date:2019/01/31 | first author:Porter M",
"A Prospective Analysis of Patients With Anterior Versus Posterior Shoulder Instability: A Matched Cohort Examination and Surgical Outcome Analysis of 200 Patients.","/pubmed/30698986","Bernhardson AS, Murphy CP, Aman ZS, LaPrade RF, Provencher MT.","Am J Sports Med. 2019 Mar;47(3):682-687. doi: 10.1177/0363546518819199. Epub 2019 Jan 30.","Am J Sports Med.  2019","PubMed","citation","PMID:30698986","pubmed","30698986","create date:2019/01/31 | first author:Bernhardson AS",
"Kinematics and Laxity of the Ankle Joint in Anatomic and Nonanatomic Anterior Talofibular Ligament Repair: A Biomechanical Cadaveric Study.","/pubmed/30681886","Shoji H, Teramoto A, Sakakibara Y, Kamiya T, Watanabe K, Fujie H, Yamashita T.","Am J Sports Med. 2019 Mar;47(3):667-673. doi: 10.1177/0363546518820527. Epub 2019 Jan 25.","Am J Sports Med.  2019","PubMed","citation","PMID:30681886","pubmed","30681886","create date:2019/01/27 | first author:Shoji H",
"Partial Meniscectomy for Degenerative Medial Meniscal Root Tears Shows Favorable Outcomes in Well-Aligned, Nonarthritic Knees.","/pubmed/30673297","Lee BS, Bin SI, Kim JM, Park MH, Lee SM, Bae KH.","Am J Sports Med. 2019 Mar;47(3):606-611. doi: 10.1177/0363546518819225. Epub 2019 Jan 23.","Am J Sports Med.  2019","PubMed","citation","PMID:30673297","pubmed","30673297","create date:2019/01/24 | first author:Lee BS",
"Simvastatin With PRP Promotes Chondrogenesis of Bone Marrow Stem Cells In Vitro and Wounded Rat Achilles Tendon-Bone Interface Healing In Vivo.","/pubmed/30668918","Zhang Y, Yu J, Zhang J, Hua Y.","Am J Sports Med. 2019 Mar;47(3):729-739. doi: 10.1177/0363546518819108. Epub 2019 Jan 22.","Am J Sports Med.  2019","PubMed","citation","PMID:30668918","pubmed","30668918","create date:2019/01/23 | first author:Zhang Y",
"Osteointegration of a Novel Silk Fiber-Based ACL Scaffold by Formation of a Ligament-Bone Interface.","/pubmed/30653344","Teuschl AH, Tangl S, Heimel P, Schwarze UY, Monforte X, Redl H, Nau T.","Am J Sports Med. 2019 Mar;47(3):620-627. doi: 10.1177/0363546518818792. Epub 2019 Jan 17.","Am J Sports Med.  2019","PubMed","citation","PMID:30653344","pubmed","30653344","create date:2019/01/18 | first author:Teuschl AH",
"Risk Factors for Lateral Meniscus Posterior Root Tears in the Anterior Cruciate Ligament-Injured Knee: An Epidemiological Analysis of 3956 Patients From the SANTI Study Group.","/pubmed/30649904","Praz C, Vieira TD, Saithna A, Rosentiel N, Kandhari V, Nogueira H, Sonnery-Cottet B.","Am J Sports Med. 2019 Mar;47(3):598-605. doi: 10.1177/0363546518818820. Epub 2019 Jan 16.","Am J Sports Med.  2019","PubMed","citation","PMID:30649904","pubmed","30649904","create date:2019/01/17 | first author:Praz C",
"Return to Sport and Reoperation Rates in Patients Under the Age of 20 After Primary Anterior Cruciate Ligament Reconstruction: Risk Profile Comparing 3 Patient Groups Predicated Upon Skeletal Age.","/pubmed/30645948","Cordasco FA, Black SR, Price M, Wixted C, Heller M, Asaro LA, Nguyen J, Green DW.","Am J Sports Med. 2019 Mar;47(3):628-639. doi: 10.1177/0363546518819217. Epub 2019 Jan 15.","Am J Sports Med.  2019","PubMed","citation","PMID:30645948","pubmed","30645948","create date:2019/01/16 | first author:Cordasco FA",
"Short-term Changes After Corticosteroid Injections Into the Normal Tendons of Rabbits: A Controlled Randomized Study.","/pubmed/30640506","Dinhane KGI, Godoy-Santos AL, Fabro AT, Moretto MR, Deprá I, Yoshida WB.","Am J Sports Med. 2019 Mar;47(3):721-728. doi: 10.1177/0363546518818819. Epub 2019 Jan 14.","Am J Sports Med.  2019","PubMed","citation","PMID:30640506","pubmed","30640506","create date:2019/01/15 | first author:Dinhane KGI",
"Biomechanical Comparison of 3 Novel Repair Techniques for Radial Tears of the Medial Meniscus: The 2-Tunnel Transtibial Technique, a ""Hybrid"" Horizontal and Vertical Mattress Suture Configuration, and a Combined ""Hybrid Tunnel"" Technique.","/pubmed/30624953","Buckley PS, Kemler BR, Robbins CM, Aman ZS, Storaci HW, Dornan GJ, LaPrade RF.","Am J Sports Med. 2019 Mar;47(3):651-658. doi: 10.1177/0363546518816949. Epub 2019 Jan 9.","Am J Sports Med.  2019","PubMed","citation","PMID:30624953","pubmed","30624953","create date:2019/01/10 | first author:Buckley PS",
