Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"The A+FMS cluster randomized controlled trial: An assessment-based intervention on fundamental movement skills and psychosocial outcomes in primary schoolchildren.","/pubmed/31164313","Chan CHS, Ha ASC, Ng JYY, Lubans DR.","J Sci Med Sport. 2019 May 22. pii: S1440-2440(18)31060-0. doi: 10.1016/j.jsams.2019.05.002. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31164313","pubmed","31164313","create date:2019/06/06 | first author:Chan CHS",
"Aerobic Training and Green Tea Extract Protect against NMU-induced Prostate Cancer.","/pubmed/31157709","Saedmocheshi S, Saghebjoo M, Vahabzadeh Z, Sheikholeslami-Vatani D.","Med Sci Sports Exerc. 2019 May 29. doi: 10.1249/MSS.0000000000002054. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31157709","pubmed","31157709","create date:2019/06/04 | first author:Saedmocheshi S",
"Delayed Onset Muscle Soreness and Topical Analgesic Alter Corticospinal Excitability of the Biceps Brachii.","/pubmed/31157708","Stefanelli L, Lockyer EJ, Collins BW, Snow NJ, Crocker J, Kent C, Power KE, Button DC.","Med Sci Sports Exerc. 2019 May 29. doi: 10.1249/MSS.0000000000002055. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31157708","pubmed","31157708","create date:2019/06/04 | first author:Stefanelli L",
"Incidence and impact of time loss and non-time-loss shoulder injury in elite South African cricketers: A one-season, prospective cohort study.","/pubmed/31153784","Dutton M, Tam N, Gray J.","J Sci Med Sport. 2019 May 11. pii: S1440-2440(18)31159-9. doi: 10.1016/j.jsams.2019.05.006. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31153784","pubmed","31153784","create date:2019/06/04 | first author:Dutton M",
"Normative values of the motor competence assessment (MCA) from 3 to 23 years of age.","/pubmed/31151877","Rodrigues LP, Luz C, Cordovil R, Bezerra P, Silva B, Camões M, Lima R.","J Sci Med Sport. 2019 May 17. pii: S1440-2440(19)30134-3. doi: 10.1016/j.jsams.2019.05.009. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31151877","pubmed","31151877","create date:2019/06/04 | first author:Rodrigues LP",
"Short- and middle-term high-altitude exposure does not affect visual acuity and contrast sensitivity of healthy young people.","/pubmed/31151876","Krusche T, Jendrusch G, Platen P.","J Sci Med Sport. 2019 May 8. pii: S1440-2440(19)30484-0. doi: 10.1016/j.jsams.2019.04.013. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31151876","pubmed","31151876","create date:2019/06/04 | first author:Krusche T",
"Autologous Freeze-Dried, Platelet-Rich Plasma Carrying Icariin Enhances Bone-Tendon Healing in a Rabbit Model.","/pubmed/31150275","Zheng C, Lu H, Tang Y, Wang Z, Ma H, Li H, Chen H, Chen Y, Chen C.","Am J Sports Med. 2019 May 31:363546519849657. doi: 10.1177/0363546519849657. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31150275","pubmed","31150275","create date:2019/06/01 | first author:Zheng C",
"Evaluation of Healing Rates and Safety With a Bioinductive Collagen Patch for Large and Massive Rotator Cuff Tears: 2-Year Safety and Clinical Outcomes.","/pubmed/31150274","Thon SG, O'Malley L 2nd, O'Brien MJ, Savoie FH 3rd.","Am J Sports Med. 2019 May 31:363546519850795. doi: 10.1177/0363546519850795. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31150274","pubmed","31150274","create date:2019/06/01 | first author:Thon SG",
"Multiplanar Loading of the Knee and Its Influence on Anterior Cruciate Ligament and Medial Collateral Ligament Strain During Simulated Landings and Noncontact Tears.","/pubmed/31150273","Bates NA, Schilaty ND, Nagelli CV, Krych AJ, Hewett TE.","Am J Sports Med. 2019 May 31:363546519850165. doi: 10.1177/0363546519850165. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31150273","pubmed","31150273","create date:2019/06/01 | first author:Bates NA",
"An interdisciplinary examination of attentional focus strategies used during running gait retraining.","/pubmed/31149751","Moore IS, Phillips DJ, Ashford KJ, Mullen R, Goom T, Gittoes MRJ.","Scand J Med Sci Sports. 2019 May 31. doi: 10.1111/sms.13490. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31149751","pubmed","31149751","create date:2019/06/01 | first author:Moore IS",
"Perceptions of Coach Doping Confrontation Efficacy and Athlete Susceptibility to Intentional and Inadvertent Doping.","/pubmed/31148275","Boardley ID, Smith AL, Ntoumanis N, Gucciardi DF, Harris TS.","Scand J Med Sci Sports. 2019 May 30. doi: 10.1111/sms.13489. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31148275","pubmed","31148275","create date:2019/05/31 | first author:Boardley ID",
"High-Intensity Single-Leg Cycling Improves Cardiovascular Disease Risk Factor Profile.","/pubmed/31145180","Gordon N, Abbiss CR, Maiorana AJ, James AP, Clark K, Marston KJ, Peiffer JJ.","Med Sci Sports Exerc. 2019 May 27. doi: 10.1249/MSS.0000000000002053. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31145180","pubmed","31145180","create date:2019/05/31 | first author:Gordon N",
"Common cold in Team Finland during 2018 Winter Olympic Games (PyeongChang): epidemiology, diagnosis including molecular point-of-care testing (POCT) and treatment.","/pubmed/31142472","Valtonen M, Waris M, Vuorinen T, Eerola E, Hakanen AJ, Mjosund K, Grönroos W, Heinonen OJ, Ruuskanen O.","Br J Sports Med. 2019 May 29. pii: bjsports-2018-100487. doi: 10.1136/bjsports-2018-100487. [Epub ahead of print]","Br J Sports Med.  2019","PubMed","citation","PMID:31142472","pubmed","31142472","create date:2019/05/31 | first author:Valtonen M",
"Acute high-intensity football games can improve children's inhibitory control & neurophysiological measures of attention.","/pubmed/31125468","Rasmussen Lind R, Beck MM, Wikman J, Malarski K, Krustrup P, Lundbye-Jensen J, Sparre Geertsen S.","Scand J Med Sci Sports. 2019 May 24. doi: 10.1111/sms.13485. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31125468","pubmed","31125468","create date:2019/05/28 | first author:Rasmussen Lind R",
"Effect of Delayed Primary Anterior Cruciate Ligament Reconstruction on Medial Compartment Cartilage and Meniscal Health.","/pubmed/31125273","Everhart JS, Kirven JC, Abouljoud MM, DiBartola AC, Kaeding CC, Flanigan DC.","Am J Sports Med. 2019 May 24:363546519849695. doi: 10.1177/0363546519849695. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31125273","pubmed","31125273","create date:2019/05/28 | first author:Everhart JS",
"The Concentration of Plasma Provides Additional Bioactive Proteins in Platelet and Autologous Protein Solutions.","/pubmed/31125271","Muir SM, Reisbig N, Baria M, Kaeding C, Bertone AL.","Am J Sports Med. 2019 May 24:363546519849671. doi: 10.1177/0363546519849671. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31125271","pubmed","31125271","create date:2019/05/28 | first author:Muir SM",
"Lateral Posterior Tibial Slope in Male and Female Athletes Sustaining Contact Versus Noncontact Anterior Cruciate Ligament Tears: A Prospective Study.","/pubmed/31125270","DePhillipo NN, Zeigler CG, Dekker TJ, Grantham WJ, Aman ZS, Kennedy MI, LaPrade RF.","Am J Sports Med. 2019 May 24:363546519848424. doi: 10.1177/0363546519848424. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31125270","pubmed","31125270","create date:2019/05/28 | first author:DePhillipo NN",
"Augmented Ligament Reconstruction Partially Restores Hindfoot and Midfoot Kinematics After Lateral Ligament Ruptures.","/pubmed/31125267","Boey H, Verfaillie S, Natsakis T, Vander Sloten J, Jonkers I.","Am J Sports Med. 2019 May 24:363546519848421. doi: 10.1177/0363546519848421. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31125267","pubmed","31125267","create date:2019/05/28 | first author:Boey H",
"Effects of Hip Arthroscopy Without a Perineal Post on Venous Blood Flow, Muscle Damage, Peripheral Nerve Conduction, and Perineal Injury: A Prospective Study.","/pubmed/31125262","Welton KL, Garabekyan T, Kraeutler MJ, Vogel-Abernathie LA, Raible D, Goodrich JA, Mei-Dan O.","Am J Sports Med. 2019 May 24:363546519849663. doi: 10.1177/0363546519849663. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31125262","pubmed","31125262","create date:2019/05/28 | first author:Welton KL",
"Decreased dynamic balance and dorsiflexion range of motion in young and middle-aged adults with chronic ankle instability.","/pubmed/31122877","Kosik KB, Johnson NF, Terada M, Thomas AC, Mattacola CG, Gribble PA.","J Sci Med Sport. 2019 May 10. pii: S1440-2440(19)30102-1. doi: 10.1016/j.jsams.2019.05.005. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31122877","pubmed","31122877","create date:2019/05/28 | first author:Kosik KB",
"What proportion of athletes sustained an injury during a prospective study? Censored observations matter.","/pubmed/31113774","Jungmalm J, Bertelsen ML, Nielsen RO.","Br J Sports Med. 2019 May 21. pii: bjsports-2018-100440. doi: 10.1136/bjsports-2018-100440. [Epub ahead of print] No abstract available. ","Br J Sports Med.  2019","PubMed","citation","PMID:31113774","pubmed","31113774","create date:2019/05/23 | first author:Jungmalm J",
"Taxes and front-of-package labels improve the healthiness of beverage and snack purchases: a randomized experimental marketplace.","/pubmed/31113448","Acton RB, Jones AC, Kirkpatrick SI, Roberto CA, Hammond D.","Int J Behav Nutr Phys Act. 2019 May 21;16(1):46. doi: 10.1186/s12966-019-0799-0.","Int J Behav Nutr Phys Act.  2019","PubMed","citation","PMID:31113448","pubmed","31113448","create date:2019/05/23 | first author:Acton RB",
"Maximal heart rate assessment in recreational football players. A study involving a multiple testing approach.","/pubmed/31112342","Póvoas SCA, Krustrup P, Pereira R, Vieira S, Carneiro I, Magalhães J, Castagna C.","Scand J Med Sci Sports. 2019 May 21. doi: 10.1111/sms.13472. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31112342","pubmed","31112342","create date:2019/05/22 | first author:Póvoas SCA",
"The Mediating Effect of Pupils' Physical Fitness on the Relationship Between Family Socioeconomic Status and Academic Achievement in a Danish School Cohort.","/pubmed/31111445","Andersen MP, Valeri L, Starkopf L, Mortensen RN, Sessa M, Kragholm KH, Vardinghus-Nielsen H, Bøggild H, Lange T, Torp-Pedersen C.","Sports Med. 2019 May 20. doi: 10.1007/s40279-019-01117-6. [Epub ahead of print]","Sports Med.  2019","PubMed","citation","PMID:31111445","pubmed","31111445","create date:2019/05/22 | first author:Andersen MP",
"Performance and Return to Sport After Open Reduction and Internal Fixation of the Olecranon in Professional Baseball Players.","/pubmed/31108042","Erickson BJ, Chalmers PN, D'Angelo J, Ma K, Ahmad CS, Romeo AA.","Am J Sports Med. 2019 May 20:363546519844479. doi: 10.1177/0363546519844479. [Epub ahead of print]","Am J Sports Med.  2019","PubMed","citation","PMID:31108042","pubmed","31108042","create date:2019/05/21 | first author:Erickson BJ",
"Supraspinal Control of Recurrent Inhibition during Anisometric Contractions.","/pubmed/31107836","Barrué-Belou S, Marque P, Duclay J.","Med Sci Sports Exerc. 2019 May 17. doi: 10.1249/MSS.0000000000002042. [Epub ahead of print]","Med Sci Sports Exerc.  2019","PubMed","citation","PMID:31107836","pubmed","31107836","create date:2019/05/21 | first author:Barrué-Belou S",
"Vascular and oxygenation responses of local ischemia and systemic hypoxia during arm cycling repeated sprints.","/pubmed/31104973","Willis SJ, Peyrard A, Rupp T, Borrani F, Millet GP.","J Sci Med Sport. 2019 May 10. pii: S1440-2440(19)30334-2. doi: 10.1016/j.jsams.2019.05.001. [Epub ahead of print]","J Sci Med Sport.  2019","PubMed","citation","PMID:31104973","pubmed","31104973","create date:2019/05/21 | first author:Willis SJ",
"Threshold body mass index and sex-specific waist circumference for increased risk of heart failure with preserved ejection fraction.","/pubmed/31104485","Campbell DJ, Gong FF, Jelinek MV, Castro JM, Coller JM, McGrady M, Boffa U, Shiel L, Liew D, Stewart S, Owen AJ, Krum H, Reid CM, Prior DL.","Eur J Prev Cardiol. 2019 May 19:2047487319851298. doi: 10.1177/2047487319851298. [Epub ahead of print]","Eur J Prev Cardiol.  2019","PubMed","citation","PMID:31104485","pubmed","31104485","create date:2019/05/21 | first author:Campbell DJ",
"Pyruvate and Lactate as local Prognostic Biomarkers of Patient Outcome after Achilles Tendon Rupture.","/pubmed/31102560","Addevico F, Svedman S, Edman G, Ackermann P.","Scand J Med Sci Sports. 2019 May 18. doi: 10.1111/sms.13469. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31102560","pubmed","31102560","create date:2019/05/19 | first author:Addevico F",
"The Effects of Sleep Loss on Military Physical Performance.","/pubmed/31102110","Grandou C, Wallace L, Fullagar HHK, Duffield R, Burley S.","Sports Med. 2019 May 17. doi: 10.1007/s40279-019-01123-8. [Epub ahead of print] Review.","Sports Med.  2019","PubMed","citation","PMID:31102110","pubmed","31102110","create date:2019/05/19 | first author:Grandou C",
"Risk factors of stress fractures due to the female athlete triad: Differences in teens and twenties.","/pubmed/31100189","Nose-Ogura S, Yoshino O, Dohi M, Kigawa M, Harada M, Hiraike O, Onda T, Osuga Y, Fujii T, Saito S.","Scand J Med Sci Sports. 2019 May 17. doi: 10.1111/sms.13464. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31100189","pubmed","31100189","create date:2019/05/18 | first author:Nose-Ogura S",
"Single-Cell Profiles and Clinically Useful Properties of Human Mesenchymal Stem Cells of Adipose and Bone Marrow Origin.","/pubmed/31100005","Zhou W, Lin J, Zhao K, Jin K, He Q, Hu Y, Feng G, Cai Y, Xia C, Liu H, Shen W, Hu X, Ouyang H.","Am J Sports Med. 2019 Jun;47(7):1722-1733. doi: 10.1177/0363546519848678. Epub 2019 May 17.","Am J Sports Med.  2019","PubMed","citation","PMID:31100005","pubmed","31100005","create date:2019/05/18 | first author:Zhou W",
"Effects of vitamin D supplementation on salivary immune responses during Marine Corps basic training.","/pubmed/31099085","Scott JM, Kazman JB, Palmer J, McClung JP, Gaffney-Stomberg E, Gasier HG.","Scand J Med Sci Sports. 2019 May 16. doi: 10.1111/sms.13467. [Epub ahead of print]","Scand J Med Sci Sports.  2019","PubMed","citation","PMID:31099085","pubmed","31099085","create date:2019/05/18 | first author:Scott JM",
"Activity Modification and Load Management of Adolescents With Patellofemoral Pain: A Prospective Intervention Study Including 151 Adolescents.","/pubmed/31095417","Rathleff MS, Graven-Nielsen T, Hölmich P, Winiarski L, Krommes K, Holden S, Thorborg K.","Am J Sports Med. 2019 Jun;47(7):1629-1637. doi: 10.1177/0363546519843915. Epub 2019 May 16.","Am J Sports Med.  2019","PubMed","citation","PMID:31095417","pubmed","31095417","create date:2019/05/17 | first author:Rathleff MS",
"Long-term Clinical Outcomes of One-Stage Cartilage Repair in the Knee With Hyaluronic Acid-Based Scaffold Embedded With Mesenchymal Stem Cells Sourced From Bone Marrow Aspirate Concentrate.","/pubmed/31095402","Gobbi A, Whyte GP.","Am J Sports Med. 2019 Jun;47(7):1621-1628. doi: 10.1177/0363546519845362. Epub 2019 May 16.","Am J Sports Med.  2019","PubMed","citation","PMID:31095402","pubmed","31095402","create date:2019/05/17 | first author:Gobbi A",
"How Is Psychological Outcome Related to Knee Function and Return to Sport Among Adolescent Athletes After Anterior Cruciate Ligament Reconstruction?","/pubmed/31095401","Beischer S, Hamrin Senorski E, Thomeé C, Samuelsson K, Thomeé R.","Am J Sports Med. 2019 Jun;47(7):1567-1575. doi: 10.1177/0363546519843073. Epub 2019 May 16.","Am J Sports Med.  2019","PubMed","citation","PMID:31095401","pubmed","31095401","create date:2019/05/17 | first author:Beischer S",
